crawling_status,product_id,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",3607081,https://www.musinsa.com/products/3607081,44000,88000,44000,50,벤셔먼,남성 테니스 반집업 티셔츠 BNDTS432M,139,5.0,2,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1636227,https://www.musinsa.com/products/1636227,105000,105000,0,0,에머슨,짚 트리플 테크 택 셔츠 (레인저 그린),1,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3740618,https://www.musinsa.com/products/3740618,12900,49900,37000,74,탑텐,남성) 더블니트 그래픽 배색 하프 집업_MSE1TR1902,267,4.8,74,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5005231,https://www.musinsa.com/products/5005231,71200,89000,17800,20,프리덤,ITO 숏 슬리브 워크 셔츠 (블랙),26,5.0,5,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2892898,https://www.musinsa.com/products/2892898,48300,69000,20700,30,네네츠 어센틱,ARCH LOGO HALF ZIP-UP SWEATSHIRTS NAVY,35,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3276598,https://www.musinsa.com/products/3276598,36300,71900,35600,50,페플,[2PACK] 와이드 카라 반팔 티셔츠 2PACK JDST1409,159,4.8,16,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",503661,https://www.musinsa.com/products/503661,31490,47000,15510,33,리플레이컨테이너,rc  half zipup mtm (ivory),499,4.6,133,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3253476,https://www.musinsa.com/products/3253476,50000,52800,2800,5,앨빈클로,[SET] AMUSE 오버핏 반집업 카라 반팔 맨투맨 밴딩 반바지 셋업,601,4.8,20,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3835440,https://www.musinsa.com/products/3835440,45000,95000,50000,53,아이더,POP 솔리드 α 반팔 짚업 티셔츠_Black,2,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3917718,https://www.musinsa.com/products/3917718,52500,87500,35000,40,테네르,Denim Color pk Overfit Collar T-shirt black,22,5.0,1,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4582890,https://www.musinsa.com/products/4582890,44550,99000,54450,55,스트리트 스탠다드,스탠다드 팀 하프집업 블랙,10,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2679108,https://www.musinsa.com/products/2679108,65400,109000,43600,40,메종미네드,CUT IN HALF ZIP-UP BLACK,187,5.0,9,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4756505,https://www.musinsa.com/products/4756505,76500,85000,8500,10,커버낫,[추영우 착용] C 로고 하프 집업 맨투맨 Oatmeal,60,4.7,3,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4551182,https://www.musinsa.com/products/4551182,24700,49500,24800,50,브이투,소프트 울 브러쉬 하프 집업 니트_블랙,143,5.0,2,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3442429,https://www.musinsa.com/products/3442429,29900,62000,32100,52,세컨모놀로그,에든버러 풋볼 하프집업 스웻셔츠 그레이 SETS013GRAY,192,4.7,3,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4034759,https://www.musinsa.com/products/4034759,29000,59000,30000,51,유씨엘에이,남녀공용 미니쮸리 칼라 반집업 반팔 티셔츠[O-WHITE](UA4ST91_33),19,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2748190,https://www.musinsa.com/products/2748190,63200,79000,15800,20,후크,로고 네이비 반집업 맨투맨,1.3천,4.8,143,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3568365,https://www.musinsa.com/products/3568365,39490,79000,39510,50,아메스 월드와이드,WORLDWIDE HALF ZIP UP BLACK,279,4.9,13,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2115599,https://www.musinsa.com/products/2115599,29000,79000,50000,63,컬럼비아 유니버시티,1888 TENNIS CLUB HALF-ZIP SWEATSHIRTS 네이비,101,4.8,8,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2153144,https://www.musinsa.com/products/2153144,29700,85000,55300,65,패블러스아카이브,UNISEX 레귤러핏 MAISON체인자수 반집업 멜란그레이(FCB3TS322M),385,4.8,16,TOP,1008,M,success
