crawling_status,product_id,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",5130240,https://www.musinsa.com/products/5130240,78400,112000,33600,30,디앤에스알,멀티 플리츠 데님 팬츠 블루,95,4.3,3,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4326559,https://www.musinsa.com/products/4326559,27900,39900,12000,30,디미트리블랙,[무료반품] ASI 포시즌 워시드 스트레이트핏 데님 팬츠_더스트 인디고,1.4천,4.8,125,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5113124,https://www.musinsa.com/products/5113124,127200,159000,31800,20,카니,BREEZE BOOTCUT DENIM,,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3272500,https://www.musinsa.com/products/3272500,39800,66000,26200,40,딥센스,아이스 워싱 투턱 와이드핏 데님 D314 - 그레이,151,4.3,3,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4257773,https://www.musinsa.com/products/4257773,173000,239000,66000,28,빈폴 멘,[Essential]슬림 워싱 데님 팬츠  블루,1,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4602374,https://www.musinsa.com/products/4602374,34500,45900,11400,25,언더오프,융기모 히트 루즈핏 워싱 데님 블랙,548,4.8,48,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3816897,https://www.musinsa.com/products/3816897,38700,129000,90300,70,엔와이피,Utility Jean (indigo),12,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3109276,https://www.musinsa.com/products/3109276,63600,159000,95400,60,어널로이드,피그먼트 4 포켓 카고 팬츠 / 퍼플,270,4.9,8,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3531675,https://www.musinsa.com/products/3531675,32900,94000,61100,65,피스워커,Cotswolds / New Stan,207,5.0,23,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2776429,https://www.musinsa.com/products/2776429,25990,49000,23010,47,토피,벌룬 퍼티그 밴딩 와이드 데님 팬츠 (RAW INDIGO),1.6천,4.9,416,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5096405,https://www.musinsa.com/products/5096405,97300,139000,41700,30,커스텀어스,2컬러 믹스 E-band 슬림 워싱 데님 팬츠 CXS22MWPT372,,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1938367,https://www.musinsa.com/products/1938367,99000,99000,0,0,엔비엔씨,스마일 데님 팬츠 -아이보리,466,4.8,38,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4878418,https://www.musinsa.com/products/4878418,106250,125000,18750,15,아모프레,Summer Straight Denim (Blue)_J3PDM25141BUX,40,5.0,2,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4969147,https://www.musinsa.com/products/4969147,40000,68000,28000,41,어반에이지,스탠다드 워싱 와이드 데님 팬츠 라이트블루,39,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4731816,https://www.musinsa.com/products/4731816,85500,114000,28500,25,라드인사이드,릴렉스 밴딩 클라이밍 데님 팬츠 블랙 레귤러핏,165,5.0,9,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4925295,https://www.musinsa.com/products/4925295,39000,39000,0,0,로그 스토어,비트 와이드 데님팬츠,11,5.0,3,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2671306,https://www.musinsa.com/products/2671306,59000,139000,80000,58,플랙,스티즈 K82 라이트 블루,143,5.0,18,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2181516,https://www.musinsa.com/products/2181516,71000,71000,0,0,뉴비,다잉데님팬츠(그레이),124,4.7,6,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3488385,https://www.musinsa.com/products/3488385,41600,52000,10400,20,엑스컨테이너,스탠다드 와이드 데님 팬츠 (WASHED BLACK),1.5천,4.8,122,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4967488,https://www.musinsa.com/products/4967488,29950,54900,24950,45,지크립,속밴딩 블랙 샌드워싱 일자 청바지,7,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4872418,https://www.musinsa.com/products/4872418,164500,235000,70500,30,서피스에디션,CUNNING DENIM BLUE,139,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3901426,https://www.musinsa.com/products/3901426,143200,179000,35800,20,51퍼센트,Triangle pocket denim pants - Blue,95,5.0,5,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3616901,https://www.musinsa.com/products/3616901,111440,199000,87560,44,버커루,남성 와이드 데님팬츠 (B245DP052P) 인디고,22,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3899939,https://www.musinsa.com/products/3899939,110000,220000,110000,50,브렌우드,에어로쿨 다잉 데님 BRPDM24631GYL,4.5,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4154593,https://www.musinsa.com/products/4154593,39000,119000,80000,67,파렌하이트,[24S/S] 데님-퍼펙트 핏 (FIFAA4251),5,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2560580,https://www.musinsa.com/products/2560580,78000,195000,117000,60,빠니깔레,컴포트 데님 진 2 COLOR,88,4.7,7,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3889484,https://www.musinsa.com/products/3889484,58800,98000,39200,40,률앤와이,데님 카펜터 팬츠 비 블랙,13,5.0,3,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5029977,https://www.musinsa.com/products/5029977,172200,259000,86800,34,시프트지,Mallet Light Denim Pants  Grey,,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1768633,https://www.musinsa.com/products/1768633,68600,98000,29400,30,브랜디드,1897 ICE SHOWER JEANS [WIDE STRAIGHT],1.1만,4.9,2천+,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2866041,https://www.musinsa.com/products/2866041,63500,92300,28800,31,어퍼스트로피 콤마,절개 라벨 포인트 스노우 워싱 와이드 데님 팬츠,492,4.9,19,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4335240,https://www.musinsa.com/products/4335240,29900,68000,38100,56,인로우스,포리 미드 블루 워싱 와이드,29,5.0,3,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3598063,https://www.musinsa.com/products/3598063,119250,159000,39750,25,헤인트,라킨와이드데님팬츠_2color,29,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3801496,https://www.musinsa.com/products/3801496,64600,105000,40400,38,시그니처,[2PACK]프론트 워싱 세미와이드핏 데님[4COLORS],633,4.9,56,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4377238,https://www.musinsa.com/products/4377238,59800,78000,18200,23,에즈카톤,제스트 카펜터 데님팬츠 빈티지블랙 KMLP6731,262,5.0,15,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3293721,https://www.musinsa.com/products/3293721,23700,79000,55300,70,86로드,[UNISEX]BRUSH POINT DEEP PANTS / SEMI WIDE,118,4.9,16,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3788066,https://www.musinsa.com/products/3788066,89640,249000,159360,64,캘빈클라인 진,남 라이트블루 90s 스트레이트핏 미드블루 이탈리안 데님 J325396 1AA,42,4.9,10,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2733283,https://www.musinsa.com/products/2733283,71550,159000,87450,55,필로그램,헤리티치 셀비지 와이드 팬츠_Black,66,5.0,3,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4870464,https://www.musinsa.com/products/4870464,28400,79800,51400,64,행텐,남성 이너밴딩 코인포켓 슬림핏 데님팬츠_247(10520-055-403-10),1,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",952113,https://www.musinsa.com/products/952113,15960,228000,212040,93,에이프릴77,조이 - USA 더블 스톤,32,5.0,4,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4750060,https://www.musinsa.com/products/4750060,39800,66000,26200,40,워크온바디오프,릴렉스 세미와이드 데님 팬츠 [블루],588,4.9,41,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3285144,https://www.musinsa.com/products/3285144,42000,84000,42000,50,맥우드건,파번 7508 페이드워시 와이드핏 아이스인디고 데님팬츠,241,4.8,13,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4261306,https://www.musinsa.com/products/4261306,107950,127000,19050,15,샌드 사운드,One Tuck Signature Wide Denim  Blue,18,5.0,2,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3801152,https://www.musinsa.com/products/3801152,58900,89000,30100,34,커버낫,워싱 데님 레귤러 팬츠 블루,107,4.8,18,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5024971,https://www.musinsa.com/products/5024971,199000,199000,0,0,에피그램,썸머 위켄드핏 가먼트다잉 밴딩 데님 ERPDM25701GYL,1,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2896318,https://www.musinsa.com/products/2896318,23600,118000,94400,80,디메이든,SIDE LEATHER LINE WIDE PANTS BLACK,206,4.9,15,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4673246,https://www.musinsa.com/products/4673246,25900,54000,28100,52,스탠다드에러,87-STAN182 헤비 워싱 와이드 데님팬츠 빈티지 블랙,30,5.0,1,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1509758,https://www.musinsa.com/products/1509758,69020,119000,49980,42,하이퍼 데님,블랙 로지 진,207,4.9,30,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1167178,https://www.musinsa.com/products/1167178,53000,66000,13000,20,로에일 포 맨,퍼펙트 스트레이트 핏 데님,25,4.6,5,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5013825,https://www.musinsa.com/products/5013825,474000,790000,316000,40,타카히로미야시타 더 솔로이스트,[TAKAHIROMIYASHITATHESOLOIST] bondage jean. - Indigo,4,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4051780,https://www.musinsa.com/products/4051780,76000,109000,33000,30,쎄르페,디스트로이드 니 와이드 데님 팬츠 더티 블루 & 머스타드,228,5.0,5,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4801033,https://www.musinsa.com/products/4801033,450000,450000,0,0,앤더슨벨,유니섹스 카우보이 프린티드 카고 진 apa811u(BEIGE),35,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3561130,https://www.musinsa.com/products/3561130,89400,149000,59600,40,포트너스,Two Tuck Straight Indigo Jeans,277,4.8,33,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4703420,https://www.musinsa.com/products/4703420,259000,259000,0,0,시리즈,HIPSTER NEW 그레이 오일진 SAPDM25011GYX,5,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4894669,https://www.musinsa.com/products/4894669,26990,48000,21010,44,트릴리온,세미 와이드 플레어 부츠컷 데님 팬츠 [노말블랙],482,4.9,29,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4738943,https://www.musinsa.com/products/4738943,46200,77000,30800,40,코프위,딥 원턱 벌룬 데님 팬츠 딥블루,58,5.0,3,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4774432,https://www.musinsa.com/products/4774432,288000,320000,32000,10,질스튜어트뉴욕 맨,[STRAIGHT-FIT] 그레이 슬릿 데님 팬츠 (JNPA5B002G2),5,5.0,1,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3782365,https://www.musinsa.com/products/3782365,37600,79000,41400,52,커넥트킨록,[스트레이트] 데님 팬츠 (미디엄 블루),235,4.0,13,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5035476,https://www.musinsa.com/products/5035476,110200,190000,79800,42,이카룩,레귤러핏 워싱 스판 데님 CJN103,4,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4321831,https://www.musinsa.com/products/4321831,95200,119000,23800,20,브라운브레스,SPEAKER STRAIGHT DENIM PANTS - DARK INDIGO,68,5.0,1,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4794573,https://www.musinsa.com/products/4794573,177650,209000,31350,15,알에스에스씨,CURVED INCISION BALLOON DENIM PANTS - GRAY,610,5.0,3,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4457283,https://www.musinsa.com/products/4457283,97300,139000,41700,30,논타입,TWOTONE CARPENTER DENIM PANTS (BLACK),134,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3265255,https://www.musinsa.com/products/3265255,29300,59000,29700,50,블론드나인,커브드 데님 팬츠 [와이드핏],438,4.8,19,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4393566,https://www.musinsa.com/products/4393566,74500,149000,74500,50,나이스고스트클럽,PANEL STITCH JEANS_BLUE(NG2EFUD113A),261,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3962907,https://www.musinsa.com/products/3962907,35000,124000,89000,72,로맨틱크라운,리페어드 와이드 진_블루,121,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3975278,https://www.musinsa.com/products/3975278,118290,169000,50710,30,더바이닐하우스,FADED WIDE JEANS BLACK,587,5.0,12,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4337000,https://www.musinsa.com/products/4337000,62300,89000,26700,30,기철,HARDTACK BALLOON DENIM PANTS (BROWN),460,5.0,32,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1320466,https://www.musinsa.com/products/1320466,49000,49000,0,0,코스트원더,CTWD #1003-1 슬림 스트레이트 (medium),20,4.1,10,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4119437,https://www.musinsa.com/products/4119437,97300,139000,41700,30,모덴아르더,플리에 와이드 데님 팬츠 (중청),72,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3672956,https://www.musinsa.com/products/3672956,44400,74000,29600,40,뉴카미,파라슈트 와이드 워싱 데님 팬츠 [딥 블루 컬러],81,5.0,3,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4773244,https://www.musinsa.com/products/4773244,71200,89000,17800,20,프리즘웍스,CP WIDE DENIM PANTS _ INDIGO,28,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5074076,https://www.musinsa.com/products/5074076,42840,68000,25160,37,젠더스트,Par Tapered Dart Denim Pants BLACK,24,5.0,2,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4897684,https://www.musinsa.com/products/4897684,135200,169000,33800,20,비엘알,Adjustable Waist Destroyed Denim Pants Dark Blue,64,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4338989,https://www.musinsa.com/products/4338989,80600,124000,43400,35,후드후드,HD 체인 스티치 데님 팬츠 딥블루,324,5.0,1,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4648994,https://www.musinsa.com/products/4648994,59000,129000,70000,54,유씨엘에이,남여공용 세미와이드 벨벳 데님팬츠[DK-INDIGO](UAADP80),5,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3814177,https://www.musinsa.com/products/3814177,59000,159000,100000,63,엑스트라오디너리,INSANE LETTERING DENIM  BLUE,183,4.9,20,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3927070,https://www.musinsa.com/products/3927070,94400,118000,23600,20,에러스익셉티드,DP663BK 더블니 카펜터 팬츠 (Black),38,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3803325,https://www.musinsa.com/products/3803325,65500,69500,4000,6,세인트크루,EX 와이드팬츠 EXW-347 데님인디고,15,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4297657,https://www.musinsa.com/products/4297657,44000,88000,44000,50,지플리시,커브드 볼륨 데님 팬츠 베이지,437,5.0,18,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3233027,https://www.musinsa.com/products/3233027,39500,79000,39500,50,콘트로바날레,씸라인 워싱 와이드 데님팬츠 [퍼플 블루],120,5.0,12,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5134409,https://www.musinsa.com/products/5134409,29700,99000,69300,70,마크엠,여성 커브드 진 (MIFAA4552),2,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3417310,https://www.musinsa.com/products/3417310,76300,109000,32700,30,랩원오원,WILLIAM BASIC STONE WASH DENIM,13,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3048332,https://www.musinsa.com/products/3048332,44500,99000,54500,55,피지컬 에듀케이션 디파트먼트,데님 워시드 카고팬츠 블랙,1.6천,4.9,87,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3442331,https://www.musinsa.com/products/3442331,69000,88000,19000,22,밀로 아카이브,리플렉트 커브드 팬츠 [워시드 브라운],1.2만,4.9,921,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1988655,https://www.musinsa.com/products/1988655,39000,89000,50000,56,엠엔더블유,TUCK DENIM PANTS INDIGO,265,4.9,28,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3155041,https://www.musinsa.com/products/3155041,51700,94000,42300,45,마틴플랜,Martin Half Denim - INDIGO,173,4.8,9,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5136057,https://www.musinsa.com/products/5136057,19900,82000,62100,76,디더블유에스,루즈핏 와이드 밴딩 데님 팬츠(워시드 블루),12,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3773132,https://www.musinsa.com/products/3773132,59500,119000,59500,50,오아이오아이 컬렉션,맨즈 데일리 스트레이트 데님 팬츠_ 블루,24,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3161617,https://www.musinsa.com/products/3161617,102990,405000,302010,75,클로즈드,유니티 슬림 데님 팬츠 - 다크 블루 / C3410208D8VDBL,29,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4931473,https://www.musinsa.com/products/4931473,134100,149000,14900,10,러브엠,WIDE LONG PANTS FOR MEN_NAVY,13,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3479672,https://www.musinsa.com/products/3479672,63800,81000,17200,21,가까이 유니언즈,파라슈트 카고 데님팬츠 블랙,324,5.0,5,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2370470,https://www.musinsa.com/products/2370470,14900,79900,65000,81,체이스컬트,남성 히든밴딩 워싱 슬림 데님-BARK2313B0N,27,5.0,2,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4427513,https://www.musinsa.com/products/4427513,55000,78600,23600,30,파르티멘토,[핸드메이드 키체인] 데님 팬츠 블랙,396,4.6,14,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4121230,https://www.musinsa.com/products/4121230,125950,229000,103050,45,조우,스트레이트 블리치드 데님 팬츠_CW1A_B01MBL,13,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3989767,https://www.musinsa.com/products/3989767,39200,98000,58800,60,벤셔먼,남성 스트레이트 워싱 데님 BOBDP222M,4,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2623471,https://www.musinsa.com/products/2623471,180000,180000,0,0,바이브레이트,SALT WASHED DENIM PANTS (BLACK),25,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5133525,https://www.musinsa.com/products/5133525,69990,114800,44810,39,버튼서울,원턱 와이드 커브드 데님 팬츠 (미드블루),6,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4230113,https://www.musinsa.com/products/4230113,290000,290000,0,0,아르마니 익스체인지,남성 버튼업 스트레이트 핏 데님 진_블루 A414340008,1,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4104785,https://www.musinsa.com/products/4104785,94500,189000,94500,50,페라로 밀라노,심플 베이직 블루 데님 블루 (AMRESL25543),6,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4756675,https://www.musinsa.com/products/4756675,92600,109000,16400,15,일꼬르소,워시드 다이얼 와이드 데님 팬츠 블루 IEPA5E101B2,54,4.0,2,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3997838,https://www.musinsa.com/products/3997838,78000,78000,0,0,세르지,벌룬 와이드 데님 팬츠V2_라이트블루,19,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4292613,https://www.musinsa.com/products/4292613,38600,58000,19400,33,리플라이퍼키,HT8619 웨어에버 와이드 데님 (Lake Reflect),1.0천,4.8,86,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4399003,https://www.musinsa.com/products/4399003,126900,141000,14100,10,나인넛츠,블리치 데님 팬츠_black,32,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4978908,https://www.musinsa.com/products/4978908,125100,139000,13900,10,솔티,Bello Denim Trousers (White),50,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3463240,https://www.musinsa.com/products/3463240,37600,94000,56400,60,오아이오아이 컬렉션,세미 와이드 M 데님 팬츠_블루,18,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3837949,https://www.musinsa.com/products/3837949,103200,129000,25800,20,미나브,스카이 자카드 와이드 데님팬츠 [블루],565,4.9,26,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3046670,https://www.musinsa.com/products/3046670,39500,79000,39500,50,필드워커,배색 데님 [2 COLOR],35,4.8,5,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2002885,https://www.musinsa.com/products/2002885,11900,39000,27100,69,잠뱅이,남)기획 바이오 스톤 캣 브러쉬 JL1DTA04-LB,3,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1651140,https://www.musinsa.com/products/1651140,109200,156000,46800,30,와이쏘씨리얼즈,스프레이 페인팅 진 (베이지),27,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4345196,https://www.musinsa.com/products/4345196,85500,95000,9500,10,넌블랭크,데님 스웨트 팬츠_INDIGO,991,5.0,28,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4951540,https://www.musinsa.com/products/4951540,69900,139800,69900,50,뱅뱅,공용 코듀라 인밴드 레귤러핏 데님팬츠(NQL160),2,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3742148,https://www.musinsa.com/products/3742148,47900,135000,87100,65,에프디알,Washed 3XL Hype Jean_Khaki,257,5.0,5,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3080811,https://www.musinsa.com/products/3080811,49000,99000,50000,51,잠뱅이,남성) 오비안밴드 바이오스톤워싱 일자 타이트_AN1DIG207-MB,5,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4887911,https://www.musinsa.com/products/4887911,159200,199000,39800,20,헨리코튼,가먼트 다잉 컬러 데님_AHPAM25181GYD,5,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3154746,https://www.musinsa.com/products/3154746,186000,186000,0,0,더발론,MENS BOOTS-CUT DENIM PANTS-Black,26,5.0,2,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4817758,https://www.musinsa.com/products/4817758,143200,179000,35800,20,유니폼브릿지,selvedge denim pants 12oz one washed,162,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4240279,https://www.musinsa.com/products/4240279,71400,119000,47600,40,오퍼스 0012,Op. 09 MELTED DENIM PANTS BLACK,269,5.0,16,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4368258,https://www.musinsa.com/products/4368258,180600,258000,77400,30,노앙,WASHED LOOSE FIT DENIM PANTS MID BLUE,70,4.8,5,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3426608,https://www.musinsa.com/products/3426608,77300,129000,51700,40,메종미네드,DART BRUSH WIDE DENIM PANTS INDIGO,318,5.0,4,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4861710,https://www.musinsa.com/products/4861710,149000,149000,0,0,포져,HORIZON JEAN / VINTAGE WASHED,14,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4285543,https://www.musinsa.com/products/4285543,89800,129800,40000,31,카트리나케이,싸이 워싱 세미와이드 데님 팬츠,14,,,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4905374,https://www.musinsa.com/products/4905374,49900,49900,0,0,스파오,[COOL] 테이퍼드 진_SPTJF25C21,22,5.0,5,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4645307,https://www.musinsa.com/products/4645307,28500,47500,19000,40,모던아론,스윙 와이드 데님팬츠 빈티지중청,22,5.0,2,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3552057,https://www.musinsa.com/products/3552057,29900,70000,40100,57,인로우스,IN#0158 론 딥 인디고 로우 스트레이트 와이드,113,4.5,9,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4728715,https://www.musinsa.com/products/4728715,32900,63000,30100,48,필루미네이트,컷오프 와이드 데님 팬츠-옐로우블랙,331,3.8,5,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4629471,https://www.musinsa.com/products/4629471,55770,68000,12230,18,골드퍼센트,클래식진 본딩 기모 일자 슬림핏 블랙 데님 (1 COLOR / MEN),4,5.0,1,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3874740,https://www.musinsa.com/products/3874740,80100,89000,8900,10,247시리즈,뉴트럴 테이퍼드 데님 GRAY,254,4.8,22,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",947941,https://www.musinsa.com/products/947941,76000,76000,0,0,언터치드,[GRINDER] YOHJI 002,137,4.9,9,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2224172,https://www.musinsa.com/products/2224172,65400,109000,43600,40,메종미네드,MOUND SLIM DENIM PANTS BLACK,209,4.7,16,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3566898,https://www.musinsa.com/products/3566898,43000,43000,0,0,그리너리 크리드,와이드 데님팬츠 카키 / P044,94,5.0,4,BOTTOM,3002,M,success
