product_id,crawling_status,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
4451360,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4451360,31900,79000,47100,60,엔피스튜디오,슈퍼 노바 로고 오버핏 스웨트 셔츠 4COLOR  [논기모 OR 기모 선택],5.6천,4.7,(142),TOP,001005,M,success
4434856,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4434856,28500,59000,30500,52,와일드락,와일드 락 앤 롤  맨투맨_블랙,7.7천,4.8,(218),TOP,001005,M,success
4721695,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4721695,75600,84000,8400,10,아웃스탠딩,[아웃스탠딩×패션플래닛] MIGHTY TIGER LOGO SWEAT_3%MELANGE GRAY,1.6천,4.8,(146),TOP,001005,M,success
3806140,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3806140,65400,109000,43600,40,엄브로,플레이버 컬러블럭 하프집업 맨투맨 화이트 멜란지(UP121CFS15),424,4.8,(15),TOP,001005,M,success
1817394,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1817394,59900,150000,90100,60,트래블,[3-PACK]베이직 트래블러 피그먼트 스웨트셔츠,7.9만,4.7,(1만+),TOP,001005,M,success
3847702,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3847702,29500,59000,29500,50,피지컬 에듀케이션 디파트먼트,나일론 럭비 스웨트셔츠_블랙,2.9천,4.8,(87),TOP,001005,M,success
4595633,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4595633,49980,98000,48020,49,이스트게이트,[2-PACK] 컴포트 미드웨이트 스웨트셔츠,5.4천,4.8,(406),TOP,001005,M,success
2886982,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2886982,29900,37400,7500,20,고스트리퍼블릭,절개 스트링 오버핏 우븐 맨투맨 GMT-1119,1.1천,4.7,(78),TOP,001005,M,success
3574305,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3574305,19800,44000,24200,55,리브레너,스탠다드 스웨츠 셔츠,1.2만,4.8,(2천+),TOP,001005,M,success
4272184,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4272184,32800,36500,3700,10,리메인세컨드,[논기모 OR 기모] 오버핏 하프집업 카라넥 스웨트 셔츠 [블랙],4.0천,4.7,(340),TOP,001005,M,success
3489183,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3489183,49800,69800,20000,29,앨빈클로,[SET] 마틴 골프 그립 오버핏 맨투맨 코튼 밴딩 스웨트 반바지 셋업,2.4천,4.8,(115),TOP,001005,M,success
4790095,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4790095,164990,312000,147010,47,메종 키츠네,스피디 폭스 패치 컴포트 맨투맨 - 블랙 / MM00313KM0321P199,359,4.4,(5),TOP,001005,M,success
4793919,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4793919,34980,49960,14980,30,언탭트 스튜디오,유니버스 셀 시그니처 스웨트 오버핏 맨투맨 6Color,1.1천,4.9,(93),TOP,001005,M,success
4774647,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4774647,234990,455000,220010,48,아미,레드 하트로고 맨투맨 - 블랙 / BFUSW035730001,934,4.7,(33),TOP,001005,M,success
3764021,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3764021,43600,109000,65400,60,엄브로,벨로시티 파이핑 스탠넥 하프집업 맨투맨 그레이(UP121CFS12),250,4.9,(19),TOP,001005,M,success
3421371,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3421371,59000,123900,64900,52,어프레쉬,[SET]뉴비긴 하프집 맨투맨 티셔츠 팬츠 셋업_블랙 트레이닝,1.4천,4.9,(63),TOP,001005,M,success
4638391,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4638391,45900,49900,4000,8,캣세이브더월드,[무센트 X 캣세월 콜라보] 픽셀 아트 맨투맨 (2컬러),6.0천,4.6,(99),TOP,001005,M,success
3540333,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3540333,21900,72000,50100,70,크림소다랩,바스켓볼 아크 빅 로고 맨투맨 오트밀,227,4.9,(21),TOP,001005,M,success
4750012,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4750012,34200,57000,22800,40,워크온바디오프,[무료반품] 베이직 세미 오버핏 코튼 맨투맨 스웨트 셔츠 [블랙],383,5.0,(16),TOP,001005,M,success
2359611,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2359611,35090,43900,8810,20,무신사 스탠다드,오버사이즈 칼라드 스웨트셔츠 [블랙],7.7천,4.9,(1천+),TOP,001005,M,success
4342385,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4342385,34900,43700,8800,20,고스트리퍼블릭,심볼 로고 배색 래글런 트랙 맨투맨 GMT-154,2.8만,4.7,(802),TOP,001005,M,success
4780568,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4780568,235990,455000,219010,48,아미,레드 하트로고 맨투맨 - 헤더 그레이 / BFUSW0357300951,428,4.7,(6),TOP,001005,M,success
