crawling_status,product_id,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",4387074,https://www.musinsa.com/products/4387074,37500,37500,0,0,토마스모어,래글런 스트라이프 슬리브 - 아이보리,3.2천,4.8,136,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4825783,https://www.musinsa.com/products/4825783,32900,54000,21100,39,슈퍼서브,스트라이프 래글런 긴팔티 - 카키,4.9천,4.9,68,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4757907,https://www.musinsa.com/products/4757907,24990,38000,13010,34,트릴리온,와플 링 스냅 헨리넥 롱 슬리브 [화이트],1.6천,4.7,126,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4371091,https://www.musinsa.com/products/4371091,32800,58000,25200,43,오드스튜디오,ODSD 피그먼트 데미지 롱 슬리브 - WHITE,3.0천,4.8,50,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4839635,https://www.musinsa.com/products/4839635,26890,44900,18010,40,프린트스타,[2PACK] 17수 베이직 무지 레이어드 긴팔 티셔츠_일반 기장,537,4.7,31,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4762457,https://www.musinsa.com/products/4762457,58500,65000,6500,10,무라,아에르 헨리 셔츠 _ 아이보리,494,5.0,10,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2455460,https://www.musinsa.com/products/2455460,34900,58000,23100,40,유앤엘씨,Waffle Helyneck Drop Shoulder Sleeve(3color),1.8만,4.8,2천+,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4288941,https://www.musinsa.com/products/4288941,18900,29900,11000,37,디미트리블랙,[무료반품] ASI 레이어링 솔리드 롱슬리브 링거 티셔츠_아이보리,1.7천,4.6,139,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4060644,https://www.musinsa.com/products/4060644,33000,55000,22000,40,더트,ICON LONG SLEEVE TEE (WHITE),5.2천,4.9,178,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3399787,https://www.musinsa.com/products/3399787,33500,56000,22500,40,트래블,리즌 트레일 피그먼트 롱 슬리브 크림,3.1만,4.8,1천+,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2313303,https://www.musinsa.com/products/2313303,36000,49000,13000,27,1993스튜디오,오리지널 라글란 롱 슬리브_그레이,2.7만,4.8,1천+,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4261900,https://www.musinsa.com/products/4261900,36000,48000,12000,25,아웃스탠딩,HENLEY NECK LONG SLEEVE_VINTAGE CHARCOAL,3.5천,4.9,376,TOP,1010,M,success
