product_id,crawling_status,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
3673018,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3673018,49000,49000,0,0,러기드하우스,무브드 코듀로이 반집업 모카베이지,1.0천,4.8,(80),TOP,001008,M,success
4306184,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4306184,250000,250000,0,0,신:서울,곤룡포 장저고리,36,5.0,(2),TOP,001008,M,success
2855212,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2855212,49500,99000,49500,50,오프그리드,쉐르파 오버핏 풀오버-베이지,14,,,TOP,001008,M,success
4407685,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4407685,89100,99000,9900,10,1993스튜디오,[FC서울] 그래픽 트랙 하프 집업 스웨트 셔츠_블랙,1.3천,4.9,(22),TOP,001008,M,success
3276597,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3276597,25800,36000,10200,28,페플,와이드 카라 반팔 티셔츠 화이트오트밀 JDST1409,42,4.5,(4),TOP,001008,M,success
2033096,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2033096,71100,79000,7900,10,엠엠엘지,[Mmlg] 19MG HALF-ZIP SWEAT (EVERY BLACK),988,4.8,(178),TOP,001008,M,success
4131771,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4131771,76300,109000,32700,30,유니드가먼츠,테리 s/s 하프 집 (네이비),4,,,TOP,001008,M,success
3282281,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3282281,34900,45900,11000,24,더블유브이프로젝트,포티 카라 반팔티셔츠 카키 MJST7664,202,4.8,(20),TOP,001008,M,success
3716914,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3716914,37200,62000,24800,40,네이키드서프클럽,소프트 기모 테리 하프 집업 티셔츠(Black),15,5.0,(1),TOP,001008,M,success
2914257,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2914257,56000,80000,24000,30,그레이버,[UNISEX-P]플라워도트 자수 하프집업 맨투맨_그레이,188,4.8,(9),TOP,001008,M,success
